repo,tool,gt_imp_july,gt_imp_now,gt_impT_july,gt_impT_now,gt_all_july,gt_all_now,gt_counts_ok,july_n_all_raw,now_gt_all_tsv_lines,july_scores,now_main,now_main_empty,now_warm_cache,emptymain_source,verdict
EngoEngine__engo,trivy,17,17,21,21,45,45,yes,46,45,31/0/14/17/14/0/21/10/0,31/0/14/17/14/0/21/10/0,,,no,match
EngoEngine__engo,cdxgen,17,17,21,21,45,45,yes,46,45,17/0/28/17/0/0/17/0/4,17/0/28/17/0/0/17/0/4,,,no,match
EngoEngine__engo,cyclonedx-gomod,17,17,21,21,45,45,yes,46,45,24/0/21/17/7/0/17/7/4,24/0/21/17/7/0/17/7/4,,,no,match
Eun__go-convert,syft,5,5,5,5,7,7,yes,8,7,6/0/1/5/1/0/5/1/0,6/0/1/5/1/0/5/1/0,,,no,match
Eun__go-convert,trivy,5,5,5,5,7,7,yes,8,7,7/0/0/5/2/0/5/2/0,7/0/0/5/2/0/5/2/0,,,no,match
Eun__go-convert,cdxgen,5,5,5,5,7,7,yes,8,7,5/0/2/5/0/0/5/0/0,5/0/2/5/0/0/5/0/0,,,no,match
Eun__go-convert,cyclonedx-gomod,5,5,5,5,7,7,yes,8,7,5/0/2/5/0/0/5/0/0,5/0/2/5/0/0/5/0/0,,,no,match
Eun__go-hit,syft,30,30,35,35,52,52,yes,53,52,44/0/8/30/14/0/35/9/0,44/0/8/30/14/0/35/9/0,,,no,match
Eun__go-hit,trivy,30,30,35,35,52,52,yes,53,52,52/0/0/30/22/0/35/17/0,52/0/0/30/22/0/35/17/0,,,no,match
Eun__go-hit,cdxgen,30,30,35,35,52,52,yes,53,52,38/0/14/30/8/0/35/3/0,38/0/14/30/8/0/35/3/0,,,no,match
Eun__go-hit,cyclonedx-gomod,30,30,35,35,52,52,yes,53,52,30/0/22/30/0/0/30/0/5,30/0/22/30/0/0/30/0/5,,,no,match
Evertras__bubble-table,syft,19,19,23,23,35,35,yes,36,35,27/0/8/19/8/0/23/4/0,27/0/8/19/8/0/23/4/0,,,no,match
Evertras__bubble-table,trivy,19,19,23,23,35,35,yes,36,35,23/0/12/19/4/0/23/0/0,23/0/12/19/4/0/23/0/0,,,no,match
Evertras__bubble-table,cdxgen,19,19,23,23,35,35,yes,36,35,19/0/16/19/0/0/19/0/4,19/0/16/19/0/0/19/0/4,,,no,match
Evertras__bubble-table,cyclonedx-gomod,19,19,23,23,35,35,yes,36,35,19/0/16/19/0/0/19/0/4,19/0/16/19/0/0/19/0/4,,,no,match
FiloSottile__age,syft,6,6,9,9,17,17,yes,18,17,9/0/8/6/3/0/9/0/0,9/0/8/6/3/0/9/0/0,,,no,match
FiloSottile__age,trivy,6,6,9,9,17,17,yes,18,17,9/0/8/6/3/0/9/0/0,9/0/8/6/3/0/9/0/0,,,no,match
FiloSottile__age,cdxgen,6,6,9,9,17,17,yes,18,17,6/0/11/6/0/0/6/0/3,6/0/11/6/0/0/6/0/3,,,no,match
FiloSottile__age,cyclonedx-gomod,6,6,9,9,17,17,yes,18,17,6/0/11/6/0/0/6/0/3,6/0/11/6/0/0/6/0/3,,,no,match
Forceu__gokapi,syft,30,30,34,34,114,114,yes,115,114,71/0/43/30/41/0/34/37/0,71/0/43/30/41/0/34/37/0,,,no,match
Forceu__gokapi,trivy,30,30,34,34,114,114,yes,115,114,49/0/65/30/19/0/34/15/0,49/0/65/30/19/0/34/15/0,,,no,match
Forceu__gokapi,cdxgen,30,30,34,34,114,114,yes,115,114,49/0/65/30/19/0/34/15/0,49/0/65/30/19/0/34/15/0,,,no,match
Forceu__gokapi,cyclonedx-gomod,30,30,34,34,114,114,yes,115,114,41/0/73/30/11/0/30/11/4,41/0/73/30/11/0/30/11/4,,,no,match
FrancoLiberali__cql,syft,16,16,33,33,113,113,yes,114,113,80/1/33/16/65/0/33/48/0,80/1/33/16/65/0/33/48/0,,,no,match
FrancoLiberali__cql,trivy,16,16,33,33,113,113,yes,114,113,63/1/50/16/48/0/33/31/0,63/1/50/16/48/0/33/31/0,,,no,match
FrancoLiberali__cql,cdxgen,16,16,33,33,113,113,yes,114,113,38/0/75/16/22/0/17/21/16,38/0/75/16/22/0/17/21/16,,,no,match
FrancoLiberali__cql,cyclonedx-gomod,16,16,33,33,113,113,yes,114,113,42/1/71/12/31/4/13/30/20,42/1/71/12/31/4/13/30/20,,,no,match
FreeLeh__GoFreeDB,syft,16,16,22,22,93,93,yes,94,93,29/0/64/16/13/0/22/7/0,29/0/64/16/13/0/22/7/0,,,no,match
FreeLeh__GoFreeDB,trivy,16,16,22,22,93,93,yes,94,93,23/0/70/16/7/0/22/1/0,23/0/70/16/7/0/22/1/0,,,no,match
FreeLeh__GoFreeDB,cdxgen,16,16,22,22,93,93,yes,94,93,16/0/77/16/0/0/16/0/6,16/0/77/16/0/0/16/0/6,,,no,match
FreeLeh__GoFreeDB,cyclonedx-gomod,16,16,22,22,93,93,yes,94,93,17/0/76/16/1/0/16/1/6,17/0/76/16/1/0/16/1/6,,,no,match
Fs02__go-todo-backend,syft,16,16,17,17,51,51,yes,52,51,40/0/11/16/24/0/17/23/0,40/0/11/16/24/0/17/23/0,,,no,match
Fs02__go-todo-backend,trivy,16,16,17,17,51,51,yes,52,51,17/0/34/16/1/0/17/0/0,17/0/34/16/1/0/17/0/0,,,no,match
Fs02__go-todo-backend,cdxgen,16,16,17,17,51,51,yes,52,51,17/0/34/16/1/0/17/0/0,17/0/34/16/1/0/17/0/0,,,no,match
Fs02__go-todo-backend,cyclonedx-gomod,16,16,17,17,51,51,yes,52,51,15/0/36/15/0/1/15/0/2,15/0/36/15/0/1/15/0/2,,,no,match
Fs02__grimoire,syft,11,11,12,12,12,12,yes,13,12,12/0/0/11/1/0/12/0/0,12/0/0/11/1/0/12/0/0,,,no,match
Fs02__grimoire,trivy,11,11,12,12,12,12,yes,13,12,12/0/0/11/1/0/12/0/0,12/0/0/11/1/0/12/0/0,,,no,match
Fs02__grimoire,cdxgen,11,11,12,12,12,12,yes,13,12,11/0/1/11/0/0/11/0/1,11/0/1/11/0/0/11/0/1,,,no,match
Fs02__grimoire,cyclonedx-gomod,11,11,12,12,12,12,yes,13,12,11/0/1/11/0/0/11/0/1,11/0/1/11/0/0/11/0/1,,,no,match
GiGurra__boa,syft,2,2,2,2,7,7,yes,8,7,3/0/4/2/1/0/2/1/0,3/0/4/2/1/0/2/1/0,,,no,match
GiGurra__boa,trivy,2,2,2,2,7,7,yes,8,7,3/0/4/2/1/0/2/1/0,3/0/4/2/1/0/2/1/0,,,no,match
GiGurra__boa,cdxgen,2,2,2,2,7,7,yes,8,7,2/0/5/2/0/0/2/0/0,2/0/5/2/0/0/2/0/0,,,no,match
GiGurra__boa,cyclonedx-gomod,2,2,2,2,7,7,yes,8,7,3/0/4/2/1/0/2/1/0,3/0/4/2/1/0/2/1/0,,,no,match
Gituser143__cryptgo,syft,26,26,26,26,183,183,yes,184,183,38/0/145/26/12/0/26/12/0,38/0/145/26/12/0/26/12/0,,,no,match
Gituser143__cryptgo,trivy,26,26,26,26,183,183,yes,184,183,183/0/0/26/157/0/26/157/0,183/0/0/26/157/0/26/157/0,,,no,match
Gituser143__cryptgo,cdxgen,26,26,26,26,183,183,yes,184,183,26/0/157/26/0/0/26/0/0,26/0/157/26/0/0/26/0/0,,,no,match
Gituser143__cryptgo,cyclonedx-gomod,26,26,26,26,183,183,yes,184,183,27/0/156/26/1/0/26/1/0,27/0/156/26/1/0/26/1/0,,,no,match
GoogleCloudPlatform__gcloud-golang,syft,31,31,47,47,196,196,yes,197,196,185/146/11/31/300/0/47/284/0,185/146/11/31/300/0/47/284/0,,,no,match
GoogleCloudPlatform__gcloud-golang,trivy,31,31,47,47,196,196,yes,197,196,174/137/22/31/280/0/47/264/0,174/137/22/31/280/0/47/264/0,,,no,match
GoogleCloudPlatform__gcloud-golang,cdxgen,31,31,47,47,196,196,yes,197,196,64/47/132/31/80/0/47/64/0,64/47/132/31/80/0/47/64/0,,,no,match
GoogleCloudPlatform__gcloud-golang,cyclonedx-gomod,31,31,47,47,196,196,yes,197,196,30/0/166/30/0/1/30/0/17,30/0/166/30/0/1/30/0/17,,,no,match
GuilhermeCaruso__anko,syft,3,3,3,3,14,14,yes,15,14,5/1/9/3/3/0/3/3/0,5/1/9/3/3/0/3/3/0,,,no,match
GuilhermeCaruso__anko,trivy,3,3,3,3,14,14,yes,15,14,14/2/0/3/13/0/3/13/0,14/2/0/3/13/0/3/13/0,,,no,match
GuilhermeCaruso__anko,cdxgen,3,3,3,3,14,14,yes,15,14,3/0/11/3/0/0/3/0/0,3/0/11/3/0/0/3/0/0,,,no,match
GuilhermeCaruso__anko,cyclonedx-gomod,3,3,3,3,14,14,yes,15,14,3/0/11/3/0/0/3/0/0,3/0/11/3/0/0/3/0/0,,,no,match
GuilhermeCaruso__mooncake,syft,4,4,4,4,10,10,yes,11,10,5/0/5/4/1/0/4/1/0,5/0/5/4/1/0/4/1/0,,,no,match
GuilhermeCaruso__mooncake,trivy,4,4,4,4,10,10,yes,11,10,4/0/6/4/0/0/4/0/0,4/0/6/4/0/0/4/0/0,,,no,match
GuilhermeCaruso__mooncake,cdxgen,4,4,4,4,10,10,yes,11,10,4/0/6/4/0/0/4/0/0,4/0/6/4/0/0/4/0/0,,,no,match
GuilhermeCaruso__mooncake,cyclonedx-gomod,4,4,4,4,10,10,yes,11,10,4/0/6/4/0/0/4/0/0,4/0/6/4/0/0/4/0/0,,,no,match
Guitarbum722__align,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Guitarbum722__align,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Guitarbum722__align,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Guitarbum722__align,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
HDT3213__rdb,syft,7,7,7,7,18,18,yes,19,18,12/0/6/7/5/0/7/5/0,12/0/6/7/5/0/7/5/0,,,no,match
HDT3213__rdb,trivy,7,7,7,7,18,18,yes,19,18,8/0/10/7/1/0/7/1/0,8/0/10/7/1/0/7/1/0,,,no,match
HDT3213__rdb,cdxgen,7,7,7,7,18,18,yes,19,18,7/0/11/7/0/0/7/0/0,7/0/11/7/0/0/7/0/0,,,no,match
HDT3213__rdb,cyclonedx-gomod,7,7,7,7,18,18,yes,19,18,8/0/10/7/1/0/7/1/0,8/0/10/7/1/0/7/1/0,,,no,match
Haraj-backend__hex-monscape,syft,16,16,20,20,53,53,yes,54,53,28/0/25/16/12/0/20/8/0,28/0/25/16/12/0/20/8/0,,,no,match
Haraj-backend__hex-monscape,trivy,16,16,20,20,53,53,yes,54,53,22/0/31/16/6/0/20/2/0,22/0/31/16/6/0/20/2/0,,,no,match
Haraj-backend__hex-monscape,cdxgen,16,16,20,20,53,53,yes,54,53,16/0/37/16/0/0/16/0/4,16/0/37/16/0/0/16/0/4,,,no,match
Haraj-backend__hex-monscape,cyclonedx-gomod,16,16,20,20,53,53,yes,54,53,16/0/37/16/0/0/16/0/4,16/0/37/16/0/0/16/0/4,,,no,match
HazelnutParadise__insyra,syft,128,128,134,134,517,517,yes,518,517,196/0/321/128/68/0/134/62/0,196/0/321/128/68/0/134/62/0,,,no,match
HazelnutParadise__insyra,trivy,128,128,134,134,517,517,yes,518,517,148/0/369/128/20/0/134/14/0,148/0/369/128/20/0/134/14/0,,,no,match
HazelnutParadise__insyra,cdxgen,128,128,134,134,517,517,yes,518,517,128/0/389/128/0/0/128/0/6,128/0/389/128/0/0/128/0/6,,,no,match
HazelnutParadise__insyra,cyclonedx-gomod,128,128,134,134,517,517,yes,518,517,134/0/383/121/13/7/121/13/13,134/0/383/121/13/7/121/13/13,,,no,match
Henry-Sarabia__igdb,syft,4,4,4,4,5,5,yes,6,5,5/0/0/4/1/0/4/1/0,5/0/0/4/1/0/4/1/0,,,no,match
Henry-Sarabia__igdb,trivy,4,4,4,4,5,5,yes,6,5,5/0/0/4/1/0/4/1/0,5/0/0/4/1/0/4/1/0,,,no,match
Henry-Sarabia__igdb,cdxgen,4,4,4,4,5,5,yes,6,5,4/0/1/4/0/0/4/0/0,4/0/1/4/0/0/4/0/0,,,no,match
Henry-Sarabia__igdb,cyclonedx-gomod,4,4,4,4,5,5,yes,6,5,4/0/1/4/0/0/4/0/0,4/0/1/4/0/0/4/0/0,,,no,match
Henry-Sarabia__sliceconv,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Henry-Sarabia__sliceconv,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Henry-Sarabia__sliceconv,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Henry-Sarabia__sliceconv,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Hossiy21__razify,syft,6,6,6,6,12,12,yes,13,12,8/0/4/6/2/0/6/2/0,8/0/4/6/2/0/6/2/0,,,no,match
Hossiy21__razify,trivy,6,6,6,6,12,12,yes,13,12,8/0/4/6/2/0/6/2/0,8/0/4/6/2/0/6/2/0,,,no,match
Hossiy21__razify,cdxgen,6,6,6,6,12,12,yes,13,12,6/0/6/6/0/0/6/0/0,6/0/6/6/0/0/6/0/0,,,no,match
Hossiy21__razify,cyclonedx-gomod,6,6,6,6,12,12,yes,13,12,7/0/5/6/1/0/6/1/0,7/0/5/6/1/0/6/1/0,,,no,match
HugoSmits86__nativewebp,syft,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
HugoSmits86__nativewebp,trivy,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
HugoSmits86__nativewebp,cdxgen,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
HugoSmits86__nativewebp,cyclonedx-gomod,1,1,1,1,2,2,yes,3,2,1/0/1/1/0/0/1/0/0,1/0/1/1/0/0/1/0/0,,,no,match
Humpheh__goboy,syft,8,8,12,12,28,28,yes,29,28,17/0/11/8/9/0/12/5/0,17/0/11/8/9/0/12/5/0,,,no,match
Humpheh__goboy,trivy,8,8,12,12,28,28,yes,29,28,16/0/12/8/8/0/12/4/0,16/0/12/8/8/0/12/4/0,,,no,match
Humpheh__goboy,cdxgen,8,8,12,12,28,28,yes,29,28,8/0/20/8/0/0/8/0/4,8/0/20/8/0/0/8/0/4,,,no,match
Humpheh__goboy,cyclonedx-gomod,8,8,12,12,28,28,yes,29,28,12/0/16/8/4/0/8/4/4,12/0/16/8/4/0/8/4/4,,,no,match
ITcathyh__conexec,syft,1,1,2,2,2,2,yes,3,2,2/0/0/1/1/0/2/0/0,2/0/0/1/1/0/2/0/0,,,no,match
ITcathyh__conexec,trivy,1,1,2,2,2,2,yes,3,2,2/0/0/1/1/0/2/0/0,2/0/0/1/1/0/2/0/0,,,no,match
ITcathyh__conexec,cdxgen,1,1,2,2,2,2,yes,3,2,1/0/1/1/0/0/1/0/1,1/0/1/1/0/0/1/0/1,,,no,match
ITcathyh__conexec,cyclonedx-gomod,1,1,2,2,2,2,yes,3,2,1/0/1/1/0/0/1/0/1,1/0/1/1/0/0/1/0/1,,,no,match
Jacobbrewer1__patcher,syft,6,6,6,6,97,97,yes,98,97,38/0/59/6/32/0/6/32/0,38/0/59/6/32/0/6/32/0,,,no,match
Jacobbrewer1__patcher,trivy,6,6,6,6,97,97,yes,98,97,35/0/62/6/29/0/6/29/0,35/0/62/6/29/0/6/29/0,,,no,match
Jacobbrewer1__patcher,cdxgen,6,6,6,6,97,97,yes,98,97,35/0/62/6/29/0/6/29/0,35/0/62/6/29/0/6/29/0,,,no,match
Jacobbrewer1__patcher,cyclonedx-gomod,6,6,6,6,97,97,yes,98,97,35/0/62/6/29/0/6/29/0,35/0/62/6/29/0/6/29/0,,,no,match
Jagerente__gocfg,syft,1,1,5,5,7,7,yes,8,7,6/0/1/1/5/0/5/1/0,6/0/1/1/5/0/5/1/0,,,no,match
Jagerente__gocfg,trivy,1,1,5,5,7,7,yes,8,7,7/0/0/1/6/0/5/2/0,7/0/0/1/6/0/5/2/0,,,no,match
Jagerente__gocfg,cdxgen,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
Jagerente__gocfg,cyclonedx-gomod,1,1,5,5,7,7,yes,8,7,1/0/6/1/0/0/1/0/4,1/0/6/1/0/0/1/0/4,,,no,match
JohannesKaufmann__html-to-markdown,syft,15,15,15,15,29,29,yes,30,29,20/0/9/15/5/0/15/5/0,20/0/9/15/5/0/15/5/0,,,no,match
JohannesKaufmann__html-to-markdown,trivy,15,15,15,15,29,29,yes,30,29,15/0/14/15/0/0/15/0/0,15/0/14/15/0/0/15/0/0,,,no,match
JohannesKaufmann__html-to-markdown,cdxgen,15,15,15,15,29,29,yes,30,29,15/0/14/15/0/0/15/0/0,15/0/14/15/0/0/15/0/0,,,no,match
JohannesKaufmann__html-to-markdown,cyclonedx-gomod,15,15,15,15,29,29,yes,30,29,15/0/14/15/0/0/15/0/0,15/0/14/15/0/0/15/0/0,,,no,match
JoshuaDoes__gofuckyourself,syft,1,1,1,1,4,4,yes,5,4,1/0/3/1/0/0/1/0/0,1/0/3/1/0/0/1/0/0,,,no,match
JoshuaDoes__gofuckyourself,trivy,1,1,1,1,4,4,yes,5,4,1/0/3/1/0/0/1/0/0,1/0/3/1/0/0/1/0/0,,,no,match
JoshuaDoes__gofuckyourself,cdxgen,1,1,1,1,4,4,yes,5,4,1/0/3/1/0/0/1/0/0,1/0/3/1/0/0/1/0/0,,,no,match
JoshuaDoes__gofuckyourself,cyclonedx-gomod,1,1,1,1,4,4,yes,5,4,1/0/3/1/0/0/1/0/0,1/0/3/1/0/0/1/0/0,,,no,match
Kachit__appstore-sdk-go,syft,2,2,7,7,9,9,yes,10,9,8/0/1/2/6/0/7/1/0,8/0/1/2/6/0/7/1/0,,,no,match
Kachit__appstore-sdk-go,trivy,2,2,7,7,9,9,yes,10,9,9/0/0/2/7/0/7/2/0,9/0/0/2/7/0/7/2/0,,,no,match
Kachit__appstore-sdk-go,cdxgen,2,2,7,7,9,9,yes,10,9,2/0/7/2/0/0/2/0/5,2/0/7/2/0/0/2/0/5,,,no,match
Kachit__appstore-sdk-go,cyclonedx-gomod,2,2,7,7,9,9,yes,10,9,2/0/7/2/0/0/2/0/5,2/0/7/2/0/0/2/0/5,,,no,match
Kachit__gorm-seeder,syft,3,3,19,19,67,67,yes,68,67,29/0/38/3/26/0/19/10/0,29/0/38/3/26/0/19/10/0,,,no,match
Kachit__gorm-seeder,trivy,3,3,19,19,67,67,yes,68,67,67/0/0/3/64/0/19/48/0,67/0/0/3/64/0/19/48/0,,,no,match
Kachit__gorm-seeder,cdxgen,3,3,19,19,67,67,yes,68,67,3/0/64/3/0/0/3/0/16,3/0/64/3/0/0/3/0/16,,,no,match
Kachit__gorm-seeder,cyclonedx-gomod,3,3,19,19,67,67,yes,68,67,3/0/64/3/0/0/3/0/16,3/0/64/3/0/0/3/0/16,,,no,match
Knuspii__CrunchyCleaner,syft,3,3,3,3,15,15,yes,16,15,11/0/4/3/8/0/3/8/0,11/0/4/3/8/0/3/8/0,,,no,match
Knuspii__CrunchyCleaner,trivy,3,3,3,3,15,15,yes,16,15,7/0/8/3/4/0/3/4/0,7/0/8/3/4/0/3/4/0,,,no,match
Knuspii__CrunchyCleaner,cdxgen,3,3,3,3,15,15,yes,16,15,3/0/12/3/0/0/3/0/0,3/0/12/3/0/0/3/0/0,,,no,match
Knuspii__CrunchyCleaner,cyclonedx-gomod,3,3,3,3,15,15,yes,16,15,7/0/8/3/4/0/3/4/0,7/0/8/3/4/0/3/4/0,,,no,match
Konstantin8105__c4go,syft,4,4,8,8,8,8,yes,9,8,8/0/0/4/4/0/8/0/0,8/0/0/4/4/0/8/0/0,,,no,match
Konstantin8105__c4go,trivy,4,4,8,8,8,8,yes,9,8,8/0/0/4/4/0/8/0/0,8/0/0/4/4/0/8/0/0,,,no,match
Konstantin8105__c4go,cdxgen,4,4,8,8,8,8,yes,9,8,8/0/0/4/4/0/8/0/0,8/0/0/4/4/0/8/0/0,,,no,match
Konstantin8105__c4go,cyclonedx-gomod,4,4,8,8,8,8,yes,9,8,4/0/4/4/0/0/4/0/4,4/0/4/4/0/0/4/0/4,,,no,match
KusionStack__kusion,syft,325,325,334,334,805,805,yes,806,805,396/0/409/325/71/0/334/62/0,396/0/409/325/71/0/334/62/0,,,no,match
KusionStack__kusion,trivy,325,325,334,334,805,805,yes,806,805,350/0/455/325/25/0/334/16/0,350/0/455/325/25/0/334/16/0,,,no,match
KusionStack__kusion,cdxgen,325,325,334,334,805,805,yes,806,805,325/0/480/325/0/0/325/0/9,325/0/480/325/0/0/325/0/9,,,no,match
KusionStack__kusion,cyclonedx-gomod,325,325,334,334,805,805,yes,806,805,332/0/473/322/10/3/322/10/12,332/0/473/322/10/3/322/10/12,,,no,match
Lifailon__lazyjournal,syft,10,10,10,10,21,21,yes,21,20,12/0/9/10/2/0/10/2/0,11/0/9/10/1/0/10/1/0,12/0/9/10/2/0/10/2/0,,predicted,july_main_bug
Lifailon__lazyjournal,trivy,10,10,10,10,21,21,yes,21,20,11/0/10/10/1/0/10/1/0,10/0/10/10/0/0/10/0/0,11/0/10/10/1/0/10/1/0,,predicted,july_main_bug
Lifailon__lazyjournal,cdxgen,10,10,10,10,21,21,yes,21,20,10/0/11/10/0/0/10/0/0,10/0/10/10/0/0/10/0/0,10/0/11/10/0/0/10/0/0,,predicted,july_main_bug
Lifailon__lazyjournal,cyclonedx-gomod,10,10,10,10,21,21,yes,21,20,10/0/11/10/0/0/10/0/0,10/0/10/10/0/0/10/0/0,10/0/11/10/0/0/10/0/0,,predicted,july_main_bug
LimeChain__gosemble,syft,26,26,26,26,284,284,yes,285,284,80/1/204/26/55/0/26/55/0,80/1/204/26/55/0/26/55/0,,,no,match
LimeChain__gosemble,trivy,26,26,26,26,284,284,yes,285,284,77/1/207/26/52/0/26/52/0,77/1/207/26/52/0/26/52/0,,,no,match
LimeChain__gosemble,cdxgen,26,26,26,26,284,284,yes,285,284,81/4/203/26/59/0/26/59/0,81/4/203/26/59/0/26/59/0,,,no,match
LimeChain__gosemble,cyclonedx-gomod,26,26,26,26,284,284,yes,285,284,NA,NA,,,no,match
MUlt1mate__protoc-gen-httpgo,syft,2,2,3,3,10,10,yes,11,10,9/75/1/2/82/0/3/81/0,9/75/1/2/82/0/3/81/0,,,no,match
MUlt1mate__protoc-gen-httpgo,trivy,2,2,3,3,10,10,yes,11,10,9/57/1/2/64/0/3/63/0,9/57/1/2/64/0/3/63/0,,,no,match
MUlt1mate__protoc-gen-httpgo,cdxgen,2,2,3,3,10,10,yes,11,10,8/44/2/2/50/0/3/49/0,8/44/2/2/50/0/3/49/0,,,no,match
MUlt1mate__protoc-gen-httpgo,cyclonedx-gomod,2,2,3,3,10,10,yes,11,10,2/0/8/2/0/0/2/0/1,2/0/8/2/0/0/2/0/1,,,no,match
MarvinJWendt__testza,syft,16,16,16,16,28,28,yes,29,28,19/0/9/16/3/0/16/3/0,19/0/9/16/3/0/16/3/0,,,no,match
MarvinJWendt__testza,trivy,16,16,16,16,28,28,yes,29,28,16/0/12/16/0/0/16/0/0,16/0/12/16/0/0/16/0/0,,,no,match
MarvinJWendt__testza,cdxgen,16,16,16,16,28,28,yes,29,28,16/0/12/16/0/0/16/0/0,16/0/12/16/0/0/16/0/0,,,no,match
MarvinJWendt__testza,cyclonedx-gomod,16,16,16,16,28,28,yes,29,28,16/0/12/16/0/0/16/0/0,16/0/12/16/0/0/16/0/0,,,no,match
Masterminds__squirrel,syft,2,2,5,5,5,5,yes,6,5,5/7/0/2/10/0/5/7/0,5/7/0/2/10/0/5/7/0,,,no,match
Masterminds__squirrel,trivy,2,2,5,5,5,5,yes,6,5,5/14/0/2/17/0/5/14/0,5/14/0/2/17/0/5/14/0,,,no,match
Masterminds__squirrel,cdxgen,2,2,5,5,5,5,yes,6,5,2/0/3/2/0/0/2/0/3,2/0/3/2/0/0/2/0/3,,,no,match
Masterminds__squirrel,cyclonedx-gomod,2,2,5,5,5,5,yes,6,5,2/0/3/2/0/0/2/0/3,2/0/3/2/0/0/2/0/3,,,no,match
MatProGo-dev__MatProInterface.go,syft,2,2,2,2,18,18,yes,19,18,2/0/16/2/0/0/2/0/0,2/0/16/2/0/0/2/0/0,,,no,match
MatProGo-dev__MatProInterface.go,trivy,2,2,2,2,18,18,yes,19,18,2/0/16/2/0/0/2/0/0,2/0/16/2/0/0/2/0/0,,,no,match
MatProGo-dev__MatProInterface.go,cdxgen,2,2,2,2,18,18,yes,19,18,2/0/16/2/0/0/2/0/0,2/0/16/2/0/0/2/0/0,,,no,match
MatProGo-dev__MatProInterface.go,cyclonedx-gomod,2,2,2,2,18,18,yes,19,18,2/0/16/2/0/0/2/0/0,2/0/16/2/0/0/2/0/0,,,no,match
MaxHalford__eaopt,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
MaxHalford__eaopt,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
MaxHalford__eaopt,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
MaxHalford__eaopt,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
Melkeydev__go-blueprint,syft,20,20,20,20,33,33,yes,34,33,22/0/11/20/2/0/20/2/0,22/0/11/20/2/0/20/2/0,,,no,match
Melkeydev__go-blueprint,trivy,20,20,20,20,33,33,yes,34,33,22/0/11/20/2/0/20/2/0,22/0/11/20/2/0/20/2/0,,,no,match
Melkeydev__go-blueprint,cdxgen,20,20,20,20,33,33,yes,34,33,20/0/13/20/0/0/20/0/0,20/0/13/20/0/0/20/0/0,,,no,match
Melkeydev__go-blueprint,cyclonedx-gomod,20,20,20,20,33,33,yes,34,33,22/0/11/20/2/0/20/2/0,22/0/11/20/2/0/20/2/0,,,no,match
MonaxGT__gomalshare,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
MonaxGT__gomalshare,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
MonaxGT__gomalshare,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
MonaxGT__gomalshare,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
MonaxGT__parsefields,syft,7,7,7,7,17,17,yes,18,17,9/0/8/7/2/0/7/2/0,9/0/8/7/2/0/7/2/0,,,no,match
MonaxGT__parsefields,trivy,7,7,7,7,17,17,yes,18,17,9/0/8/7/2/0/7/2/0,9/0/8/7/2/0/7/2/0,,,no,match
